Path_ID,Path_Point_ID,Loct,Academic_Day,Building_ID,Building_Name,Lat,Lon,Distance_To_Next,Minutes_To_Next,Max_Temp_C,Mean_Temp_C,Total_Precip_mm,Snow_cm,Azimuth_Path,Azimuth_Segment,Speed
14063,0,0:28:00,WINTERTERM_1,PF,Professional Faculties,51.07741,-114.1264,27.58602696,1.45,-7.3,-16,0,11,24.57690646,345.3303811,19.02484618
12530,4,0:29:00,BETWEEN_TERMS,SS,Social Sciences,51.07932,-114.1272,0,0,-18.3,-21.3,0.2,4,160.4242206,0,0
14063,1,0:30:00,WINTERTERM_1,PF,Professional Faculties,51.07765,-114.1265,59.34592553,1.033333333,-7.3,-16,0,11,24.57690646,6.76030542,57.43154083
474,3,0:31:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.10686227,4.75,28.2,19.7,0,0,0,275.1966205,10.33828679
14063,2,0:31:00,WINTERTERM_1,Outdoors,Outdoors,51.07818,-114.1264,174.6963098,1.016666667,-7.3,-16,0,11,24.57690646,23.57089498,171.8324358
14063,3,0:32:00,WINTERTERM_1,Outdoors,Outdoors,51.07962,-114.1254,77.01341062,1.016666667,-7.3,-16,0,11,24.57690646,54.72261837,75.75089569
14063,4,0:33:00,WINTERTERM_1,Outdoors,Outdoors,51.08002,-114.1245,0,0,-7.3,-16,0,11,24.57690646,0,0
217,5,0:35:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.94550855,4.75,-3.9,-12.4,0,7,0,270,5.883264958
9240,0,0:35:00,READINGWEEK,YA,Yamnuska Hall,51.07518,-114.1379,22.35776917,6.016666667,12.7,4.5,0.6,0,68.30242889,290.3736217,3.715972715
474,4,0:36:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07485,-114.1316,0,0,28.2,19.7,0,0,0,0,0
217,6,0:40:00,WINTERTERM_1,Outdoors,Outdoors,51.07519,-114.1382,27.94550855,4.75,-3.9,-12.4,0,7,0,90,5.883264958
21283,0,0:40:00,WEEKEND_WT_2,PF,Professional Faculties,51.07774,-114.1268,148.923559,2.5,-15.6,-18.8,0.4,12,325.4774179,318.9489125,59.56942359
475,0,0:41:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07483,-114.1316,48.95556947,4.75,28.2,19.7,0,0,92.60366422,92.60366422,10.30643568
9240,1,0:41:00,READINGWEEK,Outdoors,Outdoors,51.07525,-114.1382,23.22575789,6.016666667,12.7,4.5,0.6,0,68.30242889,115.523499,3.860236768
12531,0,0:42:00,BETWEEN_TERMS,SB,Science B,51.07949,-114.1291,100.0706495,0.733333333,-18.3,-21.3,0.2,4,169.8864446,192.088709,136.4599766
12531,1,0:43:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07861,-114.1294,61.02328452,1.083333333,-18.3,-21.3,0.2,4,169.8864446,145.0825361,56.32918571
21283,1,0:43:00,WEEKEND_WT_2,Outdoors,Outdoors,51.07875,-114.1282,109.0033678,1.05,-15.6,-18.8,0.4,12,325.4774179,285.9875495,103.8127312
217,7,0:44:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.94550855,4.766666667,-3.9,-12.4,0,7,0,270,5.862694101
12531,2,0:44:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07816,-114.1289,141.9334898,1.1,-18.3,-21.3,0.2,4,169.8864446,143.7973216,129.0304453
21283,2,0:44:00,WEEKEND_WT_2,Outdoors,Outdoors,51.07902,-114.1297,62.92136843,0.533333333,-15.6,-18.8,0.4,12,325.4774179,297.3531177,117.9775658
21283,3,0:44:00,WEEKEND_WT_2,Outdoors,Outdoors,51.07928,-114.1305,142.111885,0.55,-15.6,-18.8,0.4,12,325.4774179,20.12642959,258.3852455
475,1,0:45:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.01866401,4.75,28.2,19.7,0,0,92.60366422,273.9021429,10.31971874
12531,3,0:45:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07713,-114.1277,96.60424729,2.016666667,-18.3,-21.3,0.2,4,169.8864446,201.1976192,47.90293254
21283,4,0:45:00,WEEKEND_WT_2,Outdoors,Outdoors,51.08048,-114.1298,0,0,-15.6,-18.8,0.4,12,325.4774179,0,0
9240,2,0:47:00,READINGWEEK,YA,Yamnuska Hall,51.07516,-114.1379,41.97725004,6.016666667,12.7,4.5,0.6,0,68.30242889,93.03687548,6.976828261
12531,4,0:47:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07632,-114.1282,0,0,-18.3,-21.3,0.2,4,169.8864446,0,0
217,8,0:49:00,WINTERTERM_1,Outdoors,Outdoors,51.07519,-114.1382,0,0,-3.9,-12.4,0,7,0,0,0
475,2,0:50:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07484,-114.1316,49.01866401,4.75,28.2,19.7,0,0,92.60366422,93.90214294,10.31971874
2121,0,0:50:00,WINTERTERM_1,Outdoors,Outdoors,51.07747,-114.1304,18.0831831,2.4,1.4,-1.6,0,0,142.461392,22.72614572,7.534659623
9240,3,0:53:00,READINGWEEK,Outdoors,Outdoors,51.07514,-114.1373,56.06779951,12.03333333,12.7,4.5,0.6,0,68.30242889,265.4500078,4.659373921
2121,1,0:53:00,WINTERTERM_1,TFDL,Taylor Family Digital Library,51.07762,-114.1303,129.2572398,12.45,1.4,-1.6,0,0,142.461392,130.828582,10.38210761
218,0,0:54:00,WINTERTERM_1,Outdoors,Outdoors,51.07518,-114.1382,27.967625,4.75,-3.9,-12.4,0,7,180,87.72140835,5.887921052
475,3,0:55:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,48.90504157,9.5,28.2,19.7,0,0,92.60366422,270,5.147899113
218,1,0:59:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.96761896,4.75,-3.9,-12.4,0,7,180,272.2785921,5.887919782
218,2,1:03:00,WINTERTERM_1,Outdoors,Outdoors,51.0752,-114.1382,27.96761896,4.75,-3.9,-12.4,0,7,180,92.27859214,5.887919782
475,4,1:04:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1316,48.90504157,4.75,28.2,19.7,0,0,92.60366422,90,10.29579823
9240,4,1:05:00,READINGWEEK,Outdoors,Outdoors,51.0751,-114.1381,15.48385903,6,12.7,4.5,0.6,0,68.30242889,64.47653715,2.580643172
2121,2,1:05:00,WINTERTERM_1,Outdoors,Outdoors,51.07686,-114.1289,29.14269771,7.533333333,1.4,-1.6,0,0,142.461392,151.3509203,3.868499696
218,3,1:08:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,28.03386363,4.766666667,-3.9,-12.4,0,7,180,265.450002,5.881230133
475,5,1:09:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,0,0,28.2,19.7,0,0,92.60366422,0,0
9240,5,1:11:00,READINGWEEK,YA,Yamnuska Hall,51.07516,-114.1379,15.99446614,12.4,12.7,4.5,0.6,0,68.30242889,60.87962199,1.289876302
12579,0,1:12:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07729,-114.1261,49.81344761,1,-15.8,-19.9,0,4,333.6185076,343.7106906,49.81344761
218,4,1:13:00,WINTERTERM_1,Outdoors,Outdoors,51.07517,-114.1382,0,0,-3.9,-12.4,0,7,180,0,0
12579,1,1:13:00,BETWEEN_TERMS,PF,Professional Faculties,51.07772,-114.1263,73.94452292,1,-15.8,-19.9,0,4,333.6185076,121.7569134,73.94452292
2121,3,1:13:00,WINTERTERM_1,Outdoors,Outdoors,51.07663,-114.1287,61.15720965,1.5,1.4,-1.6,0,0,142.461392,180,40.7714731
12579,2,1:14:00,BETWEEN_TERMS,SH,Scurfield Hall,51.07737,-114.1254,87.24513473,2.083333333,-15.8,-19.9,0,4,333.6185076,306.7997711,41.87766467
2121,4,1:14:00,WINTERTERM_1,Outdoors,Outdoors,51.07608,-114.1287,0,0,1.4,-1.6,0,0,142.461392,0,0
