,AA,AB,AU,BI,CC,CCIT,CD,CDC,CH,CHCP,CSB,CR,DC,ED,EEEL,ENG,ES,GL,HDL,HMRB,HRIC/TWR,HSC,ICT,IH,KA,KNA,KNB,LS,MEB,MFH,MH,MLB,MLT,MS,MSC,OL,OO,PF,PP,RC,RT,RU,SA,SB,SH,SS,ST,TFDL,TI,URC,WRC,YA,UC,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/16,"4,394.45","4,788.89","1,936.11","18,977.79",297.22,"7,816.67","2,516.67","2,797.22","5,588.89",0.00,0.00,"3,227.78","5,036.12","10,647.23","11,936.12","19,791.68","12,211.12","1,455.56",0.00,"20,383.35","39,297.25","49,400.04","6,961.12","2,669.45","1,525.00","6,527.78","12,788.90",0.00,"3,405.56","7,411.12","8,605.56","5,786.12","7,186.12","14,155.57","9,338.90","1,183.33","25,380.58","8,950.01","2,111.11",552.78,897.22,"1,636.11","9,013.90","10,538.90","3,830.56","6,548.56","3,216.67","13,341.68","1,233.33",0.00,0.00,"4,958.34","402,254.43"," 	289,768.23 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16,"4,413.89","4,588.89","1,902.78","18,925.02",255.56,"7,913.90","2,336.11","2,541.67","5,588.89",0.00,0.00,"3,183.34","5,022.23","10,172.23","11,244.45","17,252.79","11,919.45","1,358.33",0.00,"19,936.13","39,108.36","48,872.26","6,847.23","2,786.11","1,444.45","6,227.78","12,741.68",0.00,"3,383.34","6,677.78","8,597.23","5,600.00","7,191.67","14,150.01","9,291.67","1,102.78","30,675.02","8,063.90","2,186.11",538.89,897.22,"1,558.33","8,841.67","10,413.90","3,652.78","6,335.92","3,055.56","11,969.45","1,155.56",0.00,0.00,"4,958.34","396,880.68"," 	285,580.59 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/16,"3,777.78","4,427.78","1,905.56","17,547.24",155.56,"7,277.78","2,022.22","1,819.45","4,466.67",0.00,0.00,"3,252.78","4,508.34","8,141.67","9,819.45","13,169.45","11,172.23","1,372.22",0.00,"18,641.68","36,183.36","45,541.70","5,941.67","2,747.22","1,480.56","5,886.12","11,180.56",0.00,"3,036.11","5,186.12","6,763.89","4,950.00","6,780.56","13,494.46","7,727.78","1,113.89","31,366.69","6,261.12","1,594.45",441.67,536.11,"1,622.22","8,397.23","9,636.12","2,638.89","4,992.58","2,219.45","11,463.90","1,041.67",0.00,0.00,"4,958.34","358,662.31"," 	255,259.45 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/16,"3,780.56","4,452.78","1,963.89","17,433.35",166.67,"7,397.23","2,069.45","1,680.56","4,391.67",0.00,0.00,"3,305.56","4,441.67","7,972.23","9,416.67","13,016.68","11,141.68","1,380.56",0.00,"18,847.24","36,227.81","45,394.48","5,719.45","2,691.67","1,544.45","5,900.00","10,600.01",0.00,"3,241.67","5,116.67","5,969.45","4,833.34","6,800.01","13,194.46","7,225.01","1,116.67","25,844.47","6,177.78","1,700.00",541.67,844.45,"1,633.33","8,241.67","9,366.67","2,575.00","5,722.53","2,319.45","11,091.68",894.45,0.00,0.00,"4,958.34","350,345.03"," 	246,633.83 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/16,"4,497.23","4,905.56","1,950.00","18,786.13",275.00,"7,938.90","2,311.11","2,766.67","5,744.45",0.00,0.00,"3,202.78","5,138.89","10,580.56","10,880.56","18,811.13","11,844.45","1,347.22",0.00,"19,161.13","39,641.70","50,825.04","6,966.67","2,727.78","1,405.56","6,366.67","12,677.79",0.00,"3,788.89","6,858.34","8,419.45","5,580.56","7,386.12","14,544.46","9,536.12","1,094.45","25,866.69","8,283.34","2,175.00",441.67,908.33,"1,611.11","8,661.12","10,211.12","3,650.00","6,006.33","3,166.67","12,783.34","1,113.89",0.00,0.00,"4,958.34","397,798.31"," 	284,381.55 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/16,"4,422.23","4,936.12","2,108.34","19,205.57",275.00,"7,980.56","2,525.00","2,738.89","5,661.12",0.00,0.00,"3,180.56","5,255.56","10,572.23","11,541.68","17,880.57","11,644.45","1,366.67",0.00,"19,386.13","39,525.03","50,733.37","7,069.45","2,950.00","1,388.89","6,463.89","13,066.68",0.00,"3,316.67","6,841.67","9,200.01","5,661.12","7,336.12","14,516.68","9,319.45","1,111.11","24,069.46","8,263.90","2,263.89",622.22,941.67,"1,625.00","8,758.34","10,355.56","3,794.45","6,104.42","3,116.67","13,208.34","1,177.78",0.00,0.00,"4,958.34","398,440.84"," 	285,479.64 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/16,"4,408.34","5,002.78","2,166.67","19,241.68",286.11,"8,013.90","2,533.34","2,750.00","5,636.12",0.00,0.00,"3,308.34","5,044.45","10,536.12","11,580.56","17,450.01","12,191.68","1,388.89",0.00,"19,536.13","39,308.36","49,722.26","7,016.67","2,855.56","1,366.67","6,633.34","13,091.68",0.00,"3,177.78","7,088.89","8,988.90","5,758.34","7,319.45","14,238.90","9,258.34","1,127.78","24,316.69","8,555.56","2,341.67",577.78,794.45,"1,586.11","8,669.45","10,388.90","3,700.00","6,245.91","3,236.11","12,961.12","1,152.78",0.00,0.00,"4,958.34","397,512.88"," 	285,768.35 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/16,"4,380.56","4,961.12","2,186.11","19,275.02",277.78,"7,850.01","2,527.78","2,713.89","5,588.89",0.00,0.00,"3,261.11","5,066.67","10,647.23","11,769.45","17,283.35","12,066.68","1,366.67",0.00,"20,130.57","39,430.59","50,047.26","7,133.34","2,888.89","1,388.89","6,694.45","12,686.12",0.00,"3,183.34","7,322.23","9,147.23","5,794.45","7,266.67","14,322.23","9,352.79","1,108.33","24,466.69","8,844.45","2,227.78",752.78,963.89,"1,594.45","8,716.67","10,377.79","3,697.23","6,809.24","3,202.78","13,725.01","1,183.33",0.00,0.00,"4,958.34","400,640.11"," 	287,848.35 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/16,"4,333.34","4,866.67","2,208.34","19,008.35",272.22,"7,938.90","2,483.34","2,563.89","5,538.89",0.00,0.00,"3,213.89","5,136.12","10,325.01","11,488.90","16,886.12","11,947.23","1,383.33",0.00,"19,786.13","39,575.03","49,672.26","7,027.78","2,763.89","1,463.89","6,533.34","12,563.90",0.00,"3,080.56","6,877.78","8,897.23","5,711.12","7,194.45","14,275.01","9,300.01","1,122.22","23,458.35","8,302.78","2,213.89",675.00,"1,019.45","1,630.56","8,561.12","10,436.12","3,486.11","6,239.00","3,052.78","12,605.57","1,230.56",0.00,0.00,"4,958.34","393,308.75"," 	281,194.77 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/16,"3,836.11","4,666.67","2,244.45","17,800.01",183.33,"7,633.34","2,522.22","2,094.45","4,747.23",0.00,"171,201.80","3,352.78","4,755.56","8,094.45","10,494.45","13,222.23","11,183.34","1,400.00","120,656.64","18,419.46","36,872.25","45,622.26","6,027.78","2,850.00","1,519.45","6,380.56","11,136.12","103,102.18","2,916.67","5,511.12","7,302.78","5,091.67","6,647.23","13,372.23","7,813.90","1,136.11","25,952.80","6,655.56","1,502.78",611.11,844.45,"1,677.78","8,077.78","9,555.56","2,611.11","5,110.74","2,272.22","10,938.90",950.00,"646,233.25",823.74,"4,958.34","1,400,586.97"," 	254,738.72 ", 	0.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/16,"3,822.23","4,508.34","2,211.11","17,475.01",155.56,"7,383.34","2,508.34","1,705.56","4,161.11",0.00,0.00,"3,397.22","4,600.00","8,019.45","10,322.23","13,108.34","11,086.12","1,405.56",0.00,"18,833.35","36,361.14","45,150.04","5,866.67","2,727.78","1,541.67","5,941.67","10,838.90",0.00,"2,686.11","5,425.00","6,419.45","5,061.12","6,675.01","13,366.68","7,261.12","1,141.67","22,377.80","6,552.78","1,775.00",644.44,902.78,"1,705.56","7,908.34","9,219.45","2,658.34","5,930.37","2,425.00","10,719.45",900.00,0.00,0.00,"4,958.34","349,844.53"," 	246,813.89 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/16,"4,372.23","4,825.00","2,141.67","19,394.46",275.00,"7,911.12","2,608.34","2,555.56","5,572.23",0.00,0.00,"3,266.67","4,908.34","10,725.01","11,825.01","18,538.90","12,202.79","1,425.00",0.00,"20,075.02","38,916.70","49,133.37","7,083.34","2,755.56","1,416.67","6,644.45","12,788.90",0.00,"2,983.34","7,594.45","8,469.45","5,675.00","7,177.78","14,044.46","9,266.67","1,155.56","23,416.69","9,169.45","2,255.56",544.44,947.22,"1,700.00","8,358.34","10,263.90","3,733.34","6,976.26","3,275.00","12,508.34","1,177.78",0.00,0.00,"4,958.34","397,012.68"," 	285,904.26 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/16,"4,366.67","4,855.56","2,161.11","19,655.57",275.00,"7,925.01","2,597.22","2,708.34","5,644.45",0.00,0.00,"3,250.00","5,136.12","10,994.45","12,138.90","17,025.01","12,344.45","1,486.11",0.00,"20,427.79","39,002.81","49,436.15","6,930.56","2,586.11","1,466.67","6,647.23","12,897.23",0.00,"3,108.34","7,636.12","8,572.23","5,736.12","7,088.89","14,080.57","9,025.01","1,205.56","22,983.35","9,219.45","2,172.22",619.44,911.11,"1,711.11","8,513.90","10,316.67","3,866.67","7,311.34","3,286.11","12,502.79","1,169.45",0.00,0.00,"4,958.34","397,953.32"," 	285,978.23 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/16,"4,336.11","5,008.34","2,130.56","19,897.24",311.11,"8,155.56","2,605.56","2,791.67","5,747.23",0.00,0.00,"3,194.45","5,238.89","11,155.56","11,725.01","16,888.90","12,333.34","1,519.45",0.00,"20,838.91","38,183.36","48,775.04","6,952.78","2,547.22","1,497.22","6,961.12","12,638.90",0.00,"3,144.45","8,122.23","8,638.90","5,783.34","7,141.67","13,991.68","9,225.01","1,233.33","22,902.80","9,808.34","2,280.56",800.00,933.33,"1,633.33","8,108.34","10,388.90","3,705.56","7,836.05","3,277.78","12,586.12","1,163.89",0.00,0.00,"4,958.34","399,097.48"," 	288,155.72 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/16,"4,338.89","4,963.89","2,097.22","19,922.24",288.89,"7,933.34","2,572.22","2,622.22","5,608.34",0.00,0.00,"3,227.78","5,344.45","11,188.90","11,925.01","16,602.79","12,302.79","1,522.22",0.00,"20,688.91","39,433.36","48,502.82","7,033.34","2,563.89","1,491.67","6,958.34","12,547.23",0.00,"2,897.22","8,080.56","8,716.67","5,811.12","7,141.67","13,927.79","9,427.79","1,236.11","22,061.13","9,758.34","2,250.00",663.89,"1,027.78","1,630.56","8,133.34","10,388.90","3,736.11","7,735.70","3,241.67","13,561.12","1,150.00",0.00,0.00,"6,002.78","400,261.02"," 	288,738.71 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/16,"4,230.56","4,863.89","2,041.67","19,805.57",283.33,"7,866.67","2,583.34","2,472.22","5,825.00",0.00,0.00,"3,222.22","5,144.45","10,794.45","11,983.34","15,711.12","12,208.34","1,494.45",0.00,"20,377.79","38,541.70","48,027.82","6,747.23","2,775.00","1,488.89","6,788.89","12,569.45",0.00,"2,927.78","7,725.01","9,441.67","5,719.45","7,030.56","13,619.46","9,302.79","1,213.89","22,130.57","9,327.79","2,238.89",638.89,975.00,"1,644.45","7,872.23","10,208.34","3,658.34","7,615.65","3,122.22","13,094.45","1,127.78",0.00,0.00,"5,875.00","394,357.62"," 	284,482.53 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/16,"3,602.78","4,638.89","2,075.00","18,355.57",219.44,"7,655.56","2,508.34","1,941.67","4,502.78",0.00,0.00,"3,283.34","4,158.34","8,688.90","10,525.01","11,183.34","11,466.68","1,477.78",0.00,"19,680.57","36,333.36","44,369.48","5,794.45","2,788.89","1,413.89","6,466.67","10,897.23",0.00,"2,686.11","6,144.45","6,525.01","5,013.89","6,572.23","12,997.23","7,519.45","1,200.00","24,916.69","7,419.45","1,580.56",463.89,897.22,"1,563.89","7,336.12","9,469.45","2,922.22","5,809.19","2,244.45","11,202.79",913.89,0.00,0.00,"5,530.56","354,956.69"," 	251,887.16 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/16,"3,566.67","4,672.23","1,919.45","18,288.90",200.00,"7,605.56","2,455.56","1,869.45","4,502.78",0.00,0.00,"3,188.89","4,397.23","8,633.34","10,127.79","10,838.90","11,294.45","1,466.67",0.00,"19,422.24","36,127.81","43,763.92","5,711.12","2,716.67","1,347.22","6,272.23","10,194.45",0.00,"2,616.67","6,005.56","5,730.56","4,950.00","6,577.78","12,977.79","7,000.01","1,188.89","21,713.91","7,250.01","1,644.45",450.00,897.22,"1,522.22","7,330.56","9,338.90","2,802.78","6,572.09","2,247.22","10,730.56",894.45,0.00,0.00,"5,497.23","346,522.36"," 	244,591.73 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/16,"3,697.23","4,658.34","1,788.89","18,619.46",163.89,"7,636.12","2,633.34","2,052.78","5,036.12",0.00,0.00,"3,183.34","4,552.78","9,688.90","10,494.45","13,088.90","11,611.12","1,494.45",0.00,"18,980.57","36,022.25","43,955.59","5,994.45","2,622.22","1,469.45","6,258.34","9,627.79",0.00,"2,652.78","7,225.01","6,077.78","5,161.12","6,616.67","13,086.12","7,150.01","1,211.11","18,872.24","8,727.78","1,797.22",444.44,991.67,"1,622.22","7,350.01","9,350.01","3,188.89","6,645.66","2,644.45","11,288.90",930.56,0.00,0.00,"5,802.78","354,168.16"," 	252,556.97 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/16,"4,266.67","4,911.12","1,933.33","20,130.57",275.00,"8,008.34","2,613.89","2,583.34","5,733.34",0.00,0.00,"3,180.56","5,011.12","11,222.23","12,275.01","15,388.90","12,430.57","1,494.45",0.00,"20,341.68","39,030.59","47,836.15","6,986.12","2,630.56","1,483.33","7,169.45","12,802.79",0.00,"3,136.11","8,147.23","9,216.67","5,794.45","7,127.78","13,708.34","9,286.12","1,216.67","21,005.57","9,836.12","2,172.22",550.00,883.33,"1,622.22","8,255.56","10,347.23","3,808.34","7,489.92","3,219.45","13,422.23",211.11,0.00,0.00,"5,986.12","396,181.89"," 	285,837.36 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/16,"4,277.78","4,925.00","2,122.22","19,777.79",286.11,"8,013.90","2,597.22","2,527.78","5,833.34",0.00,0.00,"3,169.45","5,172.23","11,133.34","12,272.23","15,636.12","12,377.79","1,511.11",0.00,"20,641.68","39,416.70","47,583.37","7,044.45","2,641.67","1,483.33","7,116.67","12,838.90",0.00,"2,955.56","7,875.01","8,933.34","5,761.12","7,136.12","13,688.90","9,258.34","1,225.00","21,169.46","9,508.34","2,177.78",652.78,905.56,"1,600.00","8,461.12","10,286.12","3,830.56","7,113.72","3,219.45","13,369.46",725.00,0.00,0.00,"6,063.89","396,316.81"," 	285,719.50 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/16,"4,288.89","4,816.67","2,138.89","19,933.35",280.56,"7,972.23","2,575.00","2,636.11","5,713.89",0.00,0.00,"3,233.34","5,258.34","10,861.12","12,363.90","16,038.90","12,286.12","1,491.67",0.00,"20,316.68","39,675.03","47,486.15","7,050.01","2,708.34","1,494.45","7,038.89","12,763.90",0.00,"3,044.45","7,847.23","8,836.12","5,733.34","7,052.78","13,761.12","9,269.45","1,211.11","22,422.24","9,477.79","2,202.78",625.00,947.22,"1,625.00","8,494.45","10,419.45","3,880.56","6,778.05","3,136.11","13,266.68",725.00,0.00,0.00,"6,066.67","397,245.03"," 	286,722.72 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/16,"4,155.56","4,691.67","2,127.78","19,647.24",272.22,"7,972.23","2,538.89","2,547.22","5,694.45",0.00,0.00,"3,272.22","5,130.56","10,702.79","11,944.45","16,030.57","11,983.34","1,480.56",0.00,"20,583.35","39,613.92","46,641.70","6,955.56","2,825.00","1,511.11","6,830.56","12,591.68",0.00,"3,111.11","7,613.89","8,805.56","5,611.12","6,983.34","13,730.57","9,341.67","1,200.00","22,900.02","9,188.90","2,211.11",813.89,952.78,"1,666.67","8,297.23","10,361.12","3,775.00","6,916.40","3,080.56","12,238.90",725.00,0.00,0.00,"5,952.78","393,222.26"," 	283,272.18 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/16,"3,683.34","4,488.89","2,063.89","18,563.90",158.33,"7,505.56","2,475.00","1,730.56","4,722.23",0.00,0.00,"3,263.89","4,641.67","8,450.01","10,755.56","11,800.01","11,155.56","1,472.22",0.00,"19,680.57","36,736.14","42,916.70","5,955.56","2,775.00","1,538.89","6,477.78","11,308.34",0.00,"2,677.78","6,194.45","7,758.34","4,919.45","6,583.34","13,066.68","7,722.23","1,194.45","25,122.24","7,483.34","1,691.67",700.00,936.11,"1,597.22","7,813.90","9,327.79","2,900.00","5,295.35","2,341.67","10,961.12",725.00,0.00,0.00,"5,875.00","357,206.74"," 	255,195.55 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/16,"3,777.78","4,500.00","2,155.56","16,597.24",163.89,"7,555.56","2,550.00","1,700.00","4,438.89",0.00,0.00,"3,391.67","4,566.67","8,219.45","10,566.68","11,630.56","11,211.12","1,491.67",0.00,"19,063.90","37,175.03","42,816.70","5,713.89","2,686.11","1,561.11","6,066.67","10,644.45",0.00,"2,602.78","5,669.45","6,402.78","4,997.23","6,602.78","13,125.01","7,205.56","1,211.11","23,138.91","6,847.23","1,886.11",513.89,830.56,"1,702.78","7,872.23","9,311.12","2,741.67","5,184.47","2,250.00","10,575.01",725.00,0.00,0.00,"6,119.45","347,759.75"," 	246,101.33 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
